subject,predicate,object
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,adeshah
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,itaditya
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,devakshatx
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,alanhamlett
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,a-morn
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,alexcp
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,realabbas
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,amirhosainshahsavari
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,andreidobrinski
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,tabarra
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,annnoo
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,Sidcapman
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,h7y
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,asadm
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,AtulDeshpande09
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,AuburnMedia
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,AykutSarac
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,ayush-yadavv
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,Ayushi96
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,thetayloredman
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,brennanangel
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,BB-1312
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,bikashdaga
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,ramadhan-dev
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,thomasalex122
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,nailujx86
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,thisisjustinm
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,kathgironpe
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,kausar2nd
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,keenanamigos
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,Kevin-Do
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,kristjaningi
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,kudapara
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,webpro
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,misslorsx
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,laveesh-gupta
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,Leocardoso94
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,lucasew
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,lucasmag
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,Drumor
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,LukasPol
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,lukehaas
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,luke-zhu
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,M1Parry
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,Mahesh20dev
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,AgeOfMarcus
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,MarioCodes
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,markymcfly
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,MathisHammel
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,oter
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,mdave16
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,itsff
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,mfvitale
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,gdcmarinho
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,galenguyer
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,GearWalker
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,GiacomoLaw
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,hey-granth
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,gtmills
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,hstsethi
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,hermanzdosilovic
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,hiteshhedwig
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,hrishimittal
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,ibeladi-mrsool
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,chubin
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,igorrocha
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,eltociear
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,LEON12699
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,ivan-kleshnin
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,teslamaniac
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,jlmack13
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,nonunicorn
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,joelhandwell
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,JohnNtirintis
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,jbutterwick
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,joscollin
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,jperezg
sdmg15_Best-websites-a-programmer-should-visit,has_contributor,dzello
ggml-org_llama.cpp,uses_language,C++
ggml-org_llama.cpp,uses_language,C
ggml-org_llama.cpp,uses_language,Python
ggml-org_llama.cpp,uses_language,Cuda
ggml-org_llama.cpp,uses_language,HTML
ggml-org_llama.cpp,uses_language,Metal
ggml-org_llama.cpp,uses_language,TypeScript
ggml-org_llama.cpp,uses_language,Svelte
ggml-org_llama.cpp,uses_language,GLSL
ggml-org_llama.cpp,uses_language,Shell
ggml-org_llama.cpp,uses_language,Jinja
ggml-org_llama.cpp,uses_language,CMake
ggml-org_llama.cpp,uses_language,WGSL
ggml-org_llama.cpp,uses_language,JavaScript
ggml-org_llama.cpp,uses_language,Objective-C
ggml-org_llama.cpp,uses_language,CSS
ggml-org_llama.cpp,uses_language,Go Template
ggml-org_llama.cpp,uses_language,Dockerfile
ggml-org_llama.cpp,uses_language,Nix
ggml-org_llama.cpp,uses_language,PowerShell
ggml-org_llama.cpp,uses_language,MDX
ggml-org_llama.cpp,uses_language,Makefile
ggml-org_llama.cpp,uses_language,Batchfile
ggml-org_llama.cpp,uses_language,SCSS
ggml-org_llama.cpp,has_license,MIT License
ggml-org_llama.cpp,has_tag,ggml
ggml-org_llama.cpp,has_stars,94748
ggml-org_llama.cpp,has_url,https://github.com/ggml-org/llama.cpp
ggml-org_llama.cpp,has_contributor,ggerganov
ggml-org_llama.cpp,has_contributor,ngxson
ggml-org_llama.cpp,has_contributor,slaren
ggml-org_llama.cpp,has_contributor,JohannesGaessler
ggml-org_llama.cpp,has_contributor,jeffbolznv
ggml-org_llama.cpp,has_contributor,danbev
ggml-org_llama.cpp,has_contributor,CISC
ggml-org_llama.cpp,has_contributor,cebtenzzre
ggml-org_llama.cpp,has_contributor,ikawrakow
ggml-org_llama.cpp,has_contributor,am17an
ggml-org_llama.cpp,has_contributor,0cc4m
ggml-org_llama.cpp,has_contributor,ochafik
ggml-org_llama.cpp,has_contributor,compilade
ggml-org_llama.cpp,has_contributor,phymbert
ggml-org_llama.cpp,has_contributor,angt
ggml-org_llama.cpp,has_contributor,lhez
ggml-org_llama.cpp,has_contributor,rgerganov
ggml-org_llama.cpp,has_contributor,yeahdongcn
ggml-org_llama.cpp,has_contributor,NeoZhangJianyu
ggml-org_llama.cpp,has_contributor,netrunnereve
ggml-org_llama.cpp,has_contributor,taronaeo
ggml-org_llama.cpp,has_contributor,KerfuffleV2
ggml-org_llama.cpp,has_contributor,qnixsynapse
ggml-org_llama.cpp,has_contributor,noemotiovon
ggml-org_llama.cpp,has_contributor,allozaur
ggml-org_llama.cpp,has_contributor,ericcurtin
ggml-org_llama.cpp,has_contributor,IMbackK
ggml-org_llama.cpp,has_contributor,ServeurpersoCom
ggml-org_llama.cpp,has_contributor,sw
ggml-org_llama.cpp,has_contributor,mofosyne
ggml-org_llama.cpp,has_contributor,pwilkin
ggml-org_llama.cpp,has_contributor,jhen0409
ggml-org_llama.cpp,has_contributor,prusnak
ggml-org_llama.cpp,has_contributor,SomeoneSerge
ggml-org_llama.cpp,has_contributor,gabe-l-hart
ggml-org_llama.cpp,has_contributor,hipudding
ggml-org_llama.cpp,has_contributor,mtmcp
ggml-org_llama.cpp,has_contributor,Galunid
ggml-org_llama.cpp,has_contributor,howard0su
ggml-org_llama.cpp,has_contributor,Xarbirus
ggml-org_llama.cpp,has_contributor,MollySophia
ggml-org_llama.cpp,has_contributor,anzz1
ggml-org_llama.cpp,has_contributor,jart
ggml-org_llama.cpp,has_contributor,fairydreaming
ggml-org_llama.cpp,has_contributor,Acly
ggml-org_llama.cpp,has_contributor,HanClinto
ggml-org_llama.cpp,has_contributor,Green-Sky
ggml-org_llama.cpp,has_contributor,SlyEcho
ggml-org_llama.cpp,has_contributor,DannyDaemonic
ggml-org_llama.cpp,has_contributor,iamlemec
ggml-org_llama.cpp,has_contributor,reeselevine
ggml-org_llama.cpp,has_contributor,arthw
ggml-org_llama.cpp,has_contributor,tdakhran
ggml-org_llama.cpp,has_contributor,max-krasnyansky
ggml-org_llama.cpp,has_contributor,dranger003
ggml-org_llama.cpp,has_contributor,aldehir
ggml-org_llama.cpp,has_contributor,l3utterfly
ggml-org_llama.cpp,has_contributor,chaxu01
ggml-org_llama.cpp,has_contributor,AidanBeltonS
ggml-org_llama.cpp,has_contributor,akx
ggml-org_llama.cpp,has_contributor,ckastner
ggml-org_llama.cpp,has_contributor,giladgd
ggml-org_llama.cpp,has_contributor,ddh0
ggml-org_llama.cpp,has_contributor,z80maniac
ggml-org_llama.cpp,has_contributor,airMeng
ggml-org_llama.cpp,has_contributor,bartowski1182
ggml-org_llama.cpp,has_contributor,GermanAizek
ggml-org_llama.cpp,has_contributor,iboB
ggml-org_llama.cpp,has_contributor,DamonFool
ggml-org_llama.cpp,has_contributor,jpodivin
ggml-org_llama.cpp,has_contributor,ORippler
ggml-org_llama.cpp,has_contributor,monatis
ggml-org_llama.cpp,has_contributor,Srihari-mcw
ggml-org_llama.cpp,has_contributor,ejones
ggml-org_llama.cpp,has_contributor,EZForever
ggml-org_llama.cpp,has_contributor,Alcpz
ggml-org_llama.cpp,has_contributor,agray3
ggml-org_llama.cpp,has_contributor,ditsuke
ggml-org_llama.cpp,has_contributor,xaedes
ggml-org_llama.cpp,has_contributor,o7si
ggml-org_llama.cpp,has_contributor,Rbiessy
ggml-org_llama.cpp,has_contributor,ptsochantaris
ggml-org_llama.cpp,has_contributor,MarcusDunn
ggml-org_llama.cpp,has_contributor,EAddario
ggml-org_llama.cpp,has_contributor,AlekseiNikiforovIBM
ggml-org_llama.cpp,has_contributor,rmatif
ggml-org_llama.cpp,has_contributor,kaetemi
ggml-org_llama.cpp,has_contributor,foldl
ggml-org_llama.cpp,has_contributor,xctan
ggml-org_llama.cpp,has_contributor,stduhpf
ggml-org_llama.cpp,has_contributor,mgroeber9110
ggml-org_llama.cpp,has_contributor,jaime-m-p
ggml-org_llama.cpp,has_contributor,lshzh-ww
ggml-org_llama.cpp,has_contributor,OuadiElfarouki
ggml-org_llama.cpp,has_contributor,mscheong01
ggml-org_llama.cpp,has_contributor,cmp-nct
ggml-org_llama.cpp,has_contributor,daniandtheweb
ggml-org_llama.cpp,has_contributor,jukofyork
ggml-org_llama.cpp,has_contributor,tc-mb
ggml-org_llama.cpp,has_contributor,shibe2
ggml-org_llama.cpp,has_contributor,shalinib-ibm
ggml-org_llama.cpp,has_contributor,ixgbe
ggml-org_llama.cpp,has_contributor,BarfingLemurs
ggml-org_llama.cpp,has_contributor,github-actions[bot]
ggml-org_llama.cpp,has_contributor,s-Nick
ggml-org_llama.cpp,has_contributor,kylo5aby
ggml-org_llama.cpp,has_contributor,cmdr2
ggml-org_llama.cpp,has_contributor,comex
ggml-org_llama.cpp,has_contributor,goerch
ggml-org_llama.cpp,has_contributor,chraac
ggml-org_llama.cpp,has_contributor,piDack
ggml-org_llama.cpp,has_contributor,tjohnman
ggml-org_llama.cpp,has_contributor,zhang-hui-yulo
ggml-org_llama.cpp,has_contributor,huydt84
ggml-org_llama.cpp,has_contributor,eddnjjn
ggml-org_llama.cpp,has_contributor,CRD716
ggml-org_llama.cpp,has_contributor,abhilash1910
ggml-org_llama.cpp,has_contributor,Engininja2
ggml-org_llama.cpp,has_contributor,giuseppe
ggml-org_llama.cpp,has_contributor,isaac-mcfadyen
ggml-org_llama.cpp,has_contributor,ivanstepanovftw
ggml-org_llama.cpp,has_contributor,li-plus
ggml-org_llama.cpp,has_contributor,dg0yt
ggml-org_llama.cpp,has_contributor,blackhole89
ggml-org_llama.cpp,has_contributor,m18coppola
ggml-org_llama.cpp,has_contributor,mehendarkarprajwal
ggml-org_llama.cpp,has_contributor,przemoc
ggml-org_llama.cpp,has_contributor,remyoudompheng
ggml-org_llama.cpp,has_contributor,jxy
ggml-org_llama.cpp,has_contributor,abetlen
ggml-org_llama.cpp,has_contributor,wangshuai09
ggml-org_llama.cpp,has_contributor,Freed-Wu
ggml-org_llama.cpp,has_contributor,bachelor-dou
ggml-org_llama.cpp,has_contributor,rillomas
ggml-org_llama.cpp,has_contributor,alonfaraj
ggml-org_llama.cpp,has_contributor,ShanoToni
ggml-org_llama.cpp,has_contributor,JTischbein
ggml-org_llama.cpp,has_contributor,LostRuins
ggml-org_llama.cpp,has_contributor,eltociear
ggml-org_llama.cpp,has_contributor,mtavenrath
ggml-org_llama.cpp,has_contributor,pnb
ggml-org_llama.cpp,has_contributor,okuvshynov
ggml-org_llama.cpp,has_contributor,mqy
ggml-org_llama.cpp,has_contributor,rauletorresc
ggml-org_llama.cpp,has_contributor,VJHack
ggml-org_llama.cpp,has_contributor,staviq
ggml-org_llama.cpp,has_contributor,luoyu-intel
ggml-org_llama.cpp,has_contributor,leo-pony
ggml-org_llama.cpp,has_contributor,leejet
ggml-org_llama.cpp,has_contributor,ykhrustalev
ggml-org_llama.cpp,has_contributor,jboero
ggml-org_llama.cpp,has_contributor,kchro3
ggml-org_llama.cpp,has_contributor,klosax
ggml-org_llama.cpp,has_contributor,matteoserva
ggml-org_llama.cpp,has_contributor,nopperl
ggml-org_llama.cpp,has_contributor,sasha0552
ggml-org_llama.cpp,has_contributor,shaofeiqi
ggml-org_llama.cpp,has_contributor,standby24x7
ggml-org_llama.cpp,has_contributor,jeffzhou2000
ggml-org_llama.cpp,has_contributor,csabakecskemeti
ggml-org_llama.cpp,has_contributor,teleprint-me
ggml-org_llama.cpp,has_contributor,gaugarg-nv
ggml-org_llama.cpp,has_contributor,alitariq4589
ggml-org_llama.cpp,has_contributor,azarovalex
ggml-org_llama.cpp,has_contributor,crasm
ggml-org_llama.cpp,has_contributor,Vaibhavs10
ggml-org_llama.cpp,has_contributor,hanishkvc
ggml-org_llama.cpp,has_contributor,haiyuewa
ggml-org_llama.cpp,has_contributor,thxCode
ggml-org_llama.cpp,has_contributor,hjc4869
ggml-org_llama.cpp,has_contributor,MaggotHATE
ggml-org_llama.cpp,has_contributor,ensan-hcl
ggml-org_llama.cpp,has_contributor,PABannier
ggml-org_llama.cpp,has_contributor,pminev
ggml-org_llama.cpp,has_contributor,smeso
ggml-org_llama.cpp,has_contributor,srogmann
ggml-org_llama.cpp,has_contributor,2015aroras
ggml-org_llama.cpp,has_contributor,joeldushouyu
ggml-org_llama.cpp,has_contributor,mitmul
ggml-org_llama.cpp,has_contributor,ZiangWu-77
ggml-org_llama.cpp,has_contributor,bobqianic
ggml-org_llama.cpp,has_contributor,katsu560
ggml-org_llama.cpp,has_contributor,Adriankhl
ggml-org_llama.cpp,has_contributor,bssrdf
ggml-org_llama.cpp,has_contributor,xuedinge233
ggml-org_llama.cpp,has_contributor,ddpasa
ggml-org_llama.cpp,has_contributor,amritahs-ibm
ggml-org_llama.cpp,has_contributor,YavorGIvanov
ggml-org_llama.cpp,has_contributor,YannFollet
ggml-org_llama.cpp,has_contributor,woof-dog
ggml-org_llama.cpp,has_contributor,sgeor255
ggml-org_llama.cpp,has_contributor,stevegrubb
ggml-org_llama.cpp,has_contributor,simonJJJ
ggml-org_llama.cpp,has_contributor,kalomaze
ggml-org_llama.cpp,has_contributor,kunnis
ggml-org_llama.cpp,has_contributor,marcoStocchi
ggml-org_llama.cpp,has_contributor,snadampal
ggml-org_llama.cpp,has_contributor,xiaobing318
ggml-org_llama.cpp,has_contributor,ymcki
ggml-org_llama.cpp,has_contributor,yurivict
ggml-org_llama.cpp,has_contributor,lslusarczyk
ggml-org_llama.cpp,has_contributor,MakeDecisionWorth
ggml-org_llama.cpp,has_contributor,openingnow
ggml-org_llama.cpp,has_contributor,FanShupei
ggml-org_llama.cpp,has_contributor,alex-jw-brooks
ggml-org_llama.cpp,has_contributor,Aadeshveer
ggml-org_llama.cpp,has_contributor,AndrewGodfrey
ggml-org_llama.cpp,has_contributor,AD2605
ggml-org_llama.cpp,has_contributor,bullno1
ggml-org_llama.cpp,has_contributor,ibehnam
ggml-org_llama.cpp,has_contributor,danielzgtg
ggml-org_llama.cpp,has_contributor,dwrensha
ggml-org_llama.cpp,has_contributor,ExtReMLapin
ggml-org_llama.cpp,has_contributor,FirstTimeEZ
ggml-org_llama.cpp,has_contributor,alosslessdev
ggml-org_llama.cpp,has_contributor,glinscott
ggml-org_llama.cpp,has_contributor,RunningLeon
ggml-org_llama.cpp,has_contributor,deadprogram
ggml-org_llama.cpp,has_contributor,Vithulep
ggml-org_llama.cpp,has_contributor,Maximilian-Winter
ggml-org_llama.cpp,has_contributor,mattjcly
ggml-org_llama.cpp,has_contributor,dokterbob
ggml-org_llama.cpp,has_contributor,mbaudier
ggml-org_llama.cpp,has_contributor,bakkot
ggml-org_llama.cpp,has_contributor,jmorganca
ggml-org_llama.cpp,has_contributor,j-f1
ggml-org_llama.cpp,has_contributor,dfyz
ggml-org_llama.cpp,has_contributor,gustrd
ggml-org_llama.cpp,has_contributor,gjmulder
ggml-org_llama.cpp,has_contributor,ebraminio
ggml-org_llama.cpp,has_contributor,arch-btw
ggml-org_llama.cpp,has_contributor,ag2s20150909
ggml-org_llama.cpp,has_contributor,A3shTnT
ggml-org_llama.cpp,has_contributor,ziedbha
ggml-org_llama.cpp,has_contributor,zenixls2
ggml-org_llama.cpp,has_contributor,xingchensong
ggml-org_llama.cpp,has_contributor,z-vishal
ggml-org_llama.cpp,has_contributor,tristandruyen
ggml-org_llama.cpp,has_contributor,tobi
ggml-org_llama.cpp,has_contributor,tinglou
